trackIsexplicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,songIsLiked
0,582,163,0,-18567,88,718,860,104,78,132157,1
0,610,172,2000,-14957,33,892,818,101,39,136001,1
0,704,265,8000,-21268,39,911,937,89,201,119982,1
0,646,91,1000,-19664,39,926,877,369,102,123993,1
0,672,143,7000,-18236,41,958,891,103,108,119960,1
0,704,276,8000,-14497,36,751,767,336,109,131987,1
0,826,59,9000,-18572,45,802,804,67,263,80014,1
0,654,375,0,-15218,36,582,908,99,135,110060,1
0,634,140,1000,-14414,72,782,958,527,125,137980,1
0,585,397,5000,-8664,38,972,906,86,185,140216,1
0,620,237,7000,-15647,29,521,191,70,195,129960,1
0,472,902,9000,-3607,64,0,124,82,567,139570,1
0,523,769,4000,-5855,26,40,0,136,876,136162,1
0,406,926,9000,-4875,44,0,13,125,911,175920,1
0,473,43,8000,-17841,46,745,914,118,104,99005,1
0,701,425,7000,-10965,375,328,130,100,562,135128,0
0,939,305,8000,-10952,354,350,0,105,563,100029,0
0,905,389,8000,-14505,332,740,162,106,196,120046,0
0,855,423,5000,-15044,58,724,469,89,572,120020,1
0,319,56,0,-23023,45,935,3,388,82,79764,1
0,421,131,0,-18435,38,952,4,109,120,137446,1
0,301,138,6000,-21877,40,834,553,254,54,111750,0
0,714,187,1000,-10755,117,772,882,343,123,66980,1
0,867,115,4000,-12284,218,343,886,77,369,82016,0
0,655,447,3000,-8821,61,964,877,98,181,74093,1
0,619,199,11000,-21233,32,777,920,164,59,133912,1
0,621,257,8000,-18043,35,983,958,110,59,119977,1
0,535,130,1000,-25652,34,876,873,120,180,140042,1
0,540,286,0,-19004,40,896,928,153,259,149987,1
0,629,260,7000,-17403,35,669,887,224,230,178013,1
0,689,135,11000,-20303,58,463,789,89,148,131989,1
0,428,113,1000,-19011,40,962,918,136,117,203931,1
0,656,252,11000,-12002,118,773,926,113,61,171891,0
0,800,298,1000,-10325,59,703,381,121,38,75077,1
0,648,179,2000,-16498,51,918,939,246,221,140028,1
0,782,159,7000,-16962,74,135,905,130,627,148069,1
0,633,111,1000,-25365,33,889,917,102,137,79017,1
0,655,79,11000,-17653,27,916,831,71,166,103944,1
0,323,270,7000,-14991,58,931,817,72,37,70103,1
0,455,130,7000,-13317,38,956,897,103,189,120746,0
0,578,182,10000,-14812,34,684,931,126,68,76989,1
0,762,229,2000,-21396,54,776,933,103,74,114998,0
0,650,151,9000,-11659,74,942,853,287,266,69969,1
0,581,285,3000,-13051,33,934,938,104,142,72910,0
0,601,863,0,-4310,68,62,0,71,676,130189,0
0,358,372,4000,-7664,46,810,53,87,160,144833,1
0,483,412,7000,-8461,40,737,0,116,247,170163,1
0,736,722,5000,-6466,76,17,0,84,727,116096,0
0,525,747,1000,-5909,90,6,0,286,461,87810,0
0,877,579,1000,-7111,81,73,12,148,229,100017,0
0,706,625,0,-7761,38,32,0,370,647,108029,1
0,745,750,9000,-5035,143,83,0,68,703,134020,1
0,620,573,0,-11893,42,271,0,60,897,81548,1
0,669,632,2000,-5782,85,9,0,176,699,128978,1
0,838,475,4000,-5505,36,0,714,226,711,106217,1
1,736,710,6000,-8497,91,383,35,395,72,82482,1
0,513,591,1000,-6407,27,405,0,126,173,130167,0
0,604,466,0,-10093,31,649,33,93,499,120045,1
0,244,896,6000,-5576,464,61,0,127,142,83354,1
0,671,373,9000,-18064,32,257,0,48,732,92718,1
0,686,574,0,-8224,28,408,51,192,511,118967,1
0,658,747,5000,-6615,43,176,0,78,792,108259,1
0,383,513,6000,-5377,27,126,0,241,387,108669,1
0,550,596,7000,-8214,134,162,4,80,253,165736,1
0,709,824,1000,-8824,45,207,0,88,867,118818,1
0,473,898,6000,-4797,56,7,61,173,808,96556,1
0,323,323,1000,-10268,35,330,22,233,256,111826,1
0,569,957,0,-9433,41,116,0,199,702,154073,1
0,316,306,2000,-13322,41,676,2,80,284,85255,1
0,507,824,6000,-6006,42,0,0,94,312,143648,0
0,395,333,1000,-11543,39,164,901,98,60,77011,1
0,608,258,6000,-13191,40,819,816,113,41,75058,1
0,677,103,1000,-22376,44,682,916,130,175,139971,1
0,548,273,10000,-15109,39,954,0,116,318,69825,1
1,418,370,1000,-10416,104,583,7,132,243,179660,0
1,733,690,9000,-5529,42,63,0,105,310,116992,1
0,506,817,11000,-5051,33,2,0,48,506,109952,1
0,715,470,5000,-12638,77,353,92,104,426,89965,1
1,911,573,6000,-7430,288,380,0,403,972,140040,0
1,801,601,8000,-7574,255,77,0,145,740,159969,1
0,521,365,3000,-10914,31,626,12,185,324,143789,0
0,442,921,2000,-4908,51,3,467,103,665,157940,1
0,356,982,4000,-1574,112,713,1,941,299,95754,1
0,535,650,10000,-6328,55,379,0,140,610,117188,0
0,498,810,7000,-4065,26,3,7,63,594,79935,1
1,676,421,9000,-11139,30,84,35,308,314,146103,1
0,303,900,2000,-2352,57,27,635,110,491,149508,1
1,513,807,1000,-6095,48,28,54,246,419,162026,1
0,818,705,6000,-6679,177,8,2,613,772,138559,1
0,577,764,0,-5725,121,13,0,447,409,145030,1
0,345,941,9000,-9918,46,0,633,51,407,179626,1
0,533,748,1000,-7861,28,119,612,316,343,105921,1
0,573,913,5000,-6520,40,8,27,114,795,88418,0
0,573,140,5000,-13785,28,893,900,372,101,135947,0
0,498,169,2000,-14401,27,604,914,95,81,70044,0
1,907,469,10000,-9188,157,303,4,77,924,100061,1
0,586,269,0,-15806,593,979,0,813,649,135992,1
0,935,259,1000,-11088,51,378,0,61,931,112019,1
1,426,645,5000,-7373,398,266,0,254,523,94984,0
0,463,573,5000,-10186,381,280,0,176,371,91339,1
1,703,317,0,-9507,80,745,0,191,580,81998,0
0,445,637,0,-9011,124,463,0,185,763,81566,1
1,839,552,1000,-11974,209,434,0,184,873,90002,1
1,750,851,11000,-3769,43,24,0,69,830,140032,0
1,814,530,2000,-7648,58,415,3,185,745,101581,0
0,744,703,11000,-5034,67,852,2,449,864,99008,0
0,691,519,5000,-6867,42,457,234,53,295,155931,1
0,696,603,0,-7140,138,556,5,334,493,109066,1
0,661,756,2000,-7318,34,4,271,43,981,115792,1
1,814,741,1000,-6863,430,57,0,223,764,115211,0
0,741,796,9000,-6187,189,82,0,196,596,115002,0
1,735,812,2000,-4417,151,528,0,186,584,109835,1
1,664,879,11000,-4849,264,172,0,213,624,157925,1
0,569,114,5000,-15740,39,883,914,112,154,127780,0
0,710,227,4000,-12196,57,822,906,94,298,149635,0
0,634,155,1000,-21071,70,820,746,131,374,129009,1
0,576,303,9000,-15184,80,825,618,109,247,74062,1
0,454,500,0,-8712,50,756,851,104,136,82893,1
0,771,105,2000,-17697,76,958,942,99,332,87002,1
0,551,198,0,-20497,54,915,907,120,44,112861,1
0,720,221,7000,-16088,45,990,783,96,166,155972,1
0,552,100,10000,-20328,30,963,913,104,103,134126,0
0,545,96,11000,-16318,45,860,944,84,176,107666,0
0,621,135,1000,-15829,40,814,915,109,133,75045,0
0,719,228,9000,-13054,64,303,805,97,90,150013,0
0,599,270,4000,-19503,99,902,912,66,270,90056,1
0,574,86,9000,-23725,38,952,919,85,193,136110,1
0,499,84,5000,-21307,30,905,874,103,74,155985,1
0,733,147,9000,-16465,39,902,883,114,43,122003,1
0,364,161,1000,-17278,34,961,878,101,82,115504,1
0,600,197,0,-18407,46,929,902,294,59,74541,1
0,664,410,6000,-7513,67,863,815,122,97,79983,1
0,658,257,6000,-22229,117,253,533,105,67,86000,1
0,576,176,1000,-13641,37,971,924,110,79,120148,1
0,702,156,9000,-14442,36,553,906,92,230,110003,1
0,486,63,0,-21015,32,931,946,82,144,74016,1
0,605,65,0,-24055,50,775,773,403,91,127994,1
0,633,337,2000,-10922,113,969,318,107,129,143946,1
0,524,238,7000,-11162,42,657,926,160,120,78018,0
0,457,338,9000,-6589,28,699,0,105,464,98471,1
0,524,559,2000,-7784,34,80,2,93,327,84823,1
0,220,431,3000,-6667,27,505,3,145,499,92671,1
0,553,402,6000,-12070,26,67,0,321,448,100397,1
0,409,179,7000,-7441,29,924,0,93,233,137484,1
0,301,542,1000,-5683,31,310,0,273,490,100258,0
0,716,590,7000,-7966,25,14,0,421,866,106031,0
0,244,394,2000,-11048,28,765,4,366,322,78866,1
0,757,603,4000,-10830,36,51,0,88,734,100212,1
0,309,524,10000,-8503,30,818,0,327,655,169136,0
0,293,635,11000,-3817,28,537,0,103,812,172335,0
0,506,764,0,-12239,46,144,0,247,868,156336,1
1,717,653,1000,-5634,65,229,0,101,412,106966,0
0,522,765,0,-5395,193,146,0,86,455,180065,1
0,471,699,5000,-7782,245,363,0,70,329,170114,1
0,400,756,11000,-8423,49,2,753,69,92,123828,1
0,644,664,9000,-8398,33,48,867,342,530,124726,0
0,875,475,9000,-12673,98,440,720,46,384,99958,1
0,656,662,8000,-9345,30,0,886,104,71,128021,1
0,613,697,2000,-8618,133,19,0,332,476,122746,1
0,624,911,7000,-7482,52,329,861,72,135,122902,1
0,817,716,6000,-8898,144,42,2,358,692,123474,1
0,697,750,5000,-8503,72,3,922,88,937,124048,1
0,619,740,11000,-8204,78,4,3,102,674,140874,1
0,491,186,0,-29512,32,845,916,109,457,119883,0
0,535,380,7000,-8268,34,687,0,107,203,82837,0
0,481,771,9000,-6209,202,39,0,217,298,188027,1
0,775,585,10000,-9516,27,42,619,77,518,109942,1
0,832,659,10000,-7828,57,83,1,75,674,100163,1
0,605,687,9000,-13928,45,479,949,104,120,106896,1
0,725,308,10000,-14737,41,813,748,573,122,124004,1
0,784,193,4000,-16499,52,883,901,298,453,105015,1
0,599,103,2000,-22954,39,954,631,73,99,119972,1
0,226,178,7000,-18657,35,917,870,119,38,144035,1
0,725,219,0,-14385,69,640,916,374,244,78992,1
0,244,244,7000,-14231,39,784,957,72,37,172231,1
0,561,18,5000,-21849,32,958,947,71,177,60013,1
0,854,291,9000,-11166,202,489,906,114,445,158004,1
0,749,156,5000,-22755,40,955,948,181,241,109983,1
0,567,116,8000,-17369,36,826,920,108,77,68069,1
0,539,260,8000,-18753,100,873,695,345,104,119011,1
0,495,61,2000,-24159,41,880,867,77,184,119983,1
0,656,38,4000,-26740,41,817,895,105,181,81005,1
0,814,76,9000,-14368,92,685,933,161,113,80022,1
0,590,94,4000,-20389,31,965,797,116,39,128055,1
0,664,363,10000,-9599,135,757,904,126,732,72095,1
0,602,276,10000,-13209,69,770,147,141,221,82985,1
0,524,164,11000,-16361,88,880,912,158,112,141832,1
0,612,255,7000,-12845,31,918,903,195,58,79994,1
0,575,196,4000,-16233,34,922,943,92,153,75035,1
0,771,104,6000,-15690,68,183,225,117,140,65010,1
0,548,169,10000,-14918,48,936,910,99,39,78003,1
0,635,217,7000,-13404,48,896,908,62,87,139983,1
0,561,165,2000,-22257,35,817,866,69,306,79021,1
0,711,233,8000,-18406,35,850,871,110,310,120005,1
0,444,117,2000,-11379,42,903,892,113,187,119926,1
0,704,379,9000,-15094,60,667,730,106,572,82039,1
0,649,212,2000,-19217,40,953,860,101,193,130038,1
0,602,148,6000,-18153,33,928,840,352,138,120010,1
0,754,111,9000,-21743,44,929,924,112,294,124063,1
0,671,281,5000,-15427,35,827,850,108,115,128020,1
0,651,225,10000,-17555,32,945,913,111,284,110026,1
0,329,38,1000,-25635,59,931,878,113,130,85156,1
0,547,377,11000,-15640,36,680,945,70,53,80032,1
0,645,371,6000,-13141,58,782,882,633,131,128002,1
0,594,284,0,-16440,30,438,876,100,51,81983,1
0,734,322,1000,-13418,38,785,876,378,78,124043,1
0,508,187,1000,-20534,29,959,936,114,72,109957,1
0,695,275,11000,-18064,51,982,963,89,104,146046,1
0,397,213,8000,-15822,44,758,909,128,65,195152,1
0,702,93,8000,-18081,36,954,940,109,87,68064,1
0,674,298,4000,-8401,43,950,956,176,202,68053,1
0,755,50,11000,-13449,345,833,930,107,199,145996,1
0,653,143,0,-13145,37,821,920,355,189,66984,1
0,691,158,10000,-18217,34,783,886,133,174,137989,1
0,604,230,3000,-15232,41,466,864,314,238,79947,1
0,640,304,6000,-14039,38,707,900,97,229,146038,1
0,503,105,11000,-23683,28,583,566,112,110,77015,1
0,751,366,4000,-10904,47,866,868,102,368,83996,1
0,676,217,5000,-14632,34,839,904,118,146,130027,1
0,627,216,7000,-15371,32,930,918,122,53,120106,1
0,415,438,11000,-12543,71,375,609,291,410,86793,1
0,702,231,7000,-14728,40,957,937,103,105,128181,1
0,712,172,11000,-17495,37,636,875,283,221,119978,1
0,670,242,3000,-17378,54,912,330,79,135,134081,1
0,547,185,7000,-18115,31,930,895,74,72,97380,1
0,623,170,0,-21361,52,921,912,97,412,144024,1
0,803,67,10000,-16563,512,749,830,100,170,82010,1
0,537,200,5000,-16798,45,721,952,279,96,68882,1
0,319,289,4000,-14915,76,854,922,679,147,153633,1
0,578,58,1000,-21086,40,885,921,106,75,140085,1
1,540,840,6000,-4567,55,0,0,159,688,140006,1
0,563,739,6000,-4239,41,0,0,82,775,139000,1
0,347,760,6000,-7264,53,5,0,121,581,128226,1
0,409,932,11000,-4538,33,0,0,310,591,131761,1
0,596,755,5000,-8251,43,1,0,363,623,114989,1
0,474,753,9000,-5058,217,0,98,211,670,162923,1
0,469,791,6000,-5567,48,0,0,419,583,84891,1
0,539,521,9000,-7460,29,4,0,367,679,106035,1
0,473,913,4000,-1673,54,63,0,295,548,146957,1
0,322,950,9000,-6287,101,1,0,263,574,182778,0
1,500,815,11000,-3742,30,157,0,128,759,154656,0
0,339,881,7000,-6524,66,0,0,119,590,126367,1
0,481,645,10000,-8535,318,86,0,332,612,151307,0
0,584,131,10000,-20250,34,692,887,136,112,119969,1
0,754,55,5000,-18160,74,897,811,332,449,153972,1
0,798,585,7000,-12096,152,682,879,154,204,158024,1
0,788,245,11000,-17630,121,936,927,94,134,124279,1
0,762,72,0,-15166,65,760,911,111,70,112525,1
0,657,76,10000,-17413,55,895,970,105,54,76038,1
0,523,133,9000,-14001,39,933,888,93,149,145997,1
0,679,399,8000,-12939,45,210,815,120,38,108010,1
0,722,264,2000,-13533,33,750,912,115,121,135959,1
0,764,91,6000,-23454,116,822,924,91,588,130002,1
0,509,107,5000,-14454,41,910,927,101,168,182142,1
0,800,453,3000,-13238,93,917,290,115,38,83035,1
0,658,109,3000,-19918,35,971,955,131,120,116031,1
0,647,203,4000,-11331,35,950,849,107,51,119947,1
0,722,84,0,-17086,61,823,829,106,147,73212,1
0,415,94,8000,-13768,63,941,909,110,216,74555,1
0,617,92,9000,-21585,37,947,894,516,355,144038,1
0,496,255,9000,-17984,28,937,845,90,80,141961,1
0,432,117,10000,-18903,38,829,899,118,157,79002,1
0,503,262,10000,-13489,28,697,841,171,123,137083,0
0,740,154,11000,-17552,48,901,736,109,189,133975,1
0,619,258,10000,-11121,99,850,899,132,75,152136,1
0,646,85,4000,-21562,28,956,887,125,143,74972,1
0,611,148,6000,-18845,33,971,933,94,39,141953,1
0,319,29,0,-25966,52,893,806,171,94,195889,1
0,465,193,7000,-12087,108,904,945,142,75,66746,1
0,683,464,0,-8517,83,420,925,146,319,155966,1
0,573,249,5000,-11168,30,918,940,131,76,127998,1
0,800,490,4000,-8388,43,122,851,98,216,129997,1
0,711,382,11000,-11338,66,118,836,175,367,143997,0
0,662,496,2000,-8475,40,38,794,318,117,149010,1
0,704,456,1000,-9687,34,30,788,141,246,136992,1
0,727,344,10000,-7618,107,229,942,111,250,79987,0
0,707,291,0,-16869,38,435,762,119,358,138000,1
0,756,455,10000,-10116,86,2,912,86,430,148020,0
0,687,438,5000,-9722,88,8,918,164,118,179993,0
0,396,311,0,-9258,41,32,851,382,69,100146,1
0,520,372,6000,-15164,52,447,877,103,391,140000,1
0,765,506,2000,-8876,138,282,814,132,588,99942,1
0,785,348,9000,-15200,272,189,865,70,955,136911,0
0,686,322,4000,-15804,37,48,853,158,352,146026,1
0,798,404,8000,-13481,91,78,904,105,550,180024,1
0,409,327,10000,-16867,66,221,866,110,544,85216,0
0,648,139,8000,-15735,67,298,875,98,479,139996,1
0,705,475,10000,-8230,82,120,911,100,196,81485,0
0,763,474,6000,-12231,48,471,920,103,756,142010,1
0,804,227,2000,-10488,38,94,640,112,595,131958,0
0,647,423,5000,-13648,154,668,953,124,486,75541,1
0,754,385,2000,-14071,31,221,956,158,249,120021,1
0,675,380,6000,-13113,58,493,922,73,793,140019,0
0,776,558,11000,-9349,81,39,934,111,287,153967,1
0,763,629,1000,-7640,33,9,886,108,759,132985,1
0,527,525,5000,-7956,44,0,709,185,297,153019,1
0,737,523,1000,-6205,77,11,481,98,489,148921,1
0,638,429,9000,-11898,44,7,825,57,261,77492,1
0,619,652,10000,-9546,29,4,816,129,231,135932,1
0,704,519,0,-10927,75,95,782,85,587,125120,1
0,740,574,1000,-7472,43,96,922,169,477,140018,1
0,702,570,1000,-9893,47,1,885,146,523,171965,1
0,827,575,1000,-7096,53,1,876,116,181,137996,1
0,798,545,10000,-6164,57,104,512,113,502,160007,1
0,500,403,1000,-9554,57,228,803,144,420,85970,1
0,738,723,3000,-6248,32,25,18,366,651,133014,1
0,858,518,6000,-7158,42,55,790,117,788,100022,1
0,713,536,11000,-6977,37,8,914,145,298,138009,1
0,734,577,6000,-10192,127,2,916,78,72,154960,1
0,0,226,5000,-21272,0,936,25,676,0,0,0
1,903,529,8000,-9901,62,105,2,138,353,100977,0
1,806,485,9000,-6712,500,230,0,93,764,82100,0
0,607,489,10000,-12254,349,628,0,120,538,169849,1
0,609,868,7000,-4975,101,205,1,106,705,175110,0
0,833,683,1000,-6289,220,454,0,106,602,87038,0
0,747,656,5000,-9217,95,579,0,244,802,94016,1
0,694,874,5000,-5988,41,36,96,955,877,130007,1
1,665,665,11000,-5992,218,693,0,157,800,84960,1
1,803,641,4000,-11200,304,740,0,127,710,89990,1
1,428,772,5000,-8157,406,82,0,366,610,137250,1
1,711,184,10000,-12291,42,967,0,108,371,84976,1
0,817,577,6000,-8630,65,117,0,183,928,112025,1
0,856,537,6000,-5240,341,400,0,107,863,86046,1
1,660,412,1000,-11480,145,750,2,104,513,89466,1
0,838,615,11000,-8283,68,280,0,379,762,115040,1
1,659,641,1000,-7943,94,440,0,157,728,85027,1
1,434,385,4000,-16405,403,439,5,141,250,77756,1
0,883,407,2000,-10356,38,476,268,41,836,113983,1
1,820,749,1000,-5867,314,208,0,176,594,86311,1
1,787,481,9000,-8229,328,441,0,216,536,82992,0
1,884,539,1000,-6389,208,239,0,80,776,85008,1
0,849,711,10000,-6664,65,238,16,116,805,129940,0
0,770,739,1000,-5648,114,2,30,102,859,120024,1
0,691,854,6000,-4543,67,1,8,333,834,124008,0
1,411,408,7000,-6721,94,825,0,127,247,77423,1
0,849,537,5000,-7406,27,791,0,188,931,102998,1
1,784,554,7000,-6417,30,5,254,99,634,104010,0
0,537,656,0,-4905,33,109,0,362,846,122875,1
0,706,631,0,-7711,55,158,0,37,425,160065,1
0,797,455,2000,-8090,36,691,748,68,769,90001,1
1,644,931,8000,-5343,68,150,54,386,911,174881,0
1,335,305,1000,-12661,74,434,631,101,215,79001,0
0,707,596,0,-8481,96,126,0,117,771,83976,0
0,769,563,1000,-7395,222,175,0,99,637,170045,0
0,643,714,4000,-4728,26,7,0,109,845,134822,1
0,464,518,6000,-8130,108,758,7,103,560,155623,1
0,947,616,9000,-3602,41,16,259,65,968,127082,1
0,788,939,9000,-7327,54,72,0,133,980,137002,1
1,889,489,10000,-8587,108,20,0,81,843,93039,1
0,680,696,5000,-6977,51,116,0,607,684,115962,1
0,740,517,1000,-6233,50,18,0,55,698,139917,1
0,670,643,5000,-4553,46,118,0,192,703,123979,1
0,626,639,10000,-5620,85,46,0,161,638,144009,1
0,699,670,1000,-6219,34,14,220,356,556,111988,1
0,648,718,9000,-7765,29,129,1,112,785,96017,1
1,698,664,7000,-7828,77,121,1,331,623,96001,1
1,767,324,6000,-24461,743,629,0,280,909,127276,1
0,460,314,6000,-10158,26,699,0,122,216,90014,1
0,796,794,5000,-5661,38,536,290,89,853,136055,1
1,689,338,11000,-7634,62,349,0,64,568,128012,1
1,623,661,9000,-7000,100,21,0,267,630,151970,1
0,575,446,4000,-7802,29,247,5,137,259,68985,1
1,550,518,1000,-8949,24,16,28,114,233,165033,0
1,715,438,8000,-9874,57,120,0,107,418,128905,1
1,553,354,4000,-15020,48,976,674,305,298,87814,1
0,854,671,7000,-7158,54,19,383,105,631,107994,0
0,394,278,1000,-13280,33,598,169,68,121,106989,1
0,397,275,0,-13430,36,43,156,437,122,119860,1
1,657,357,9000,-10922,69,708,0,80,336,114994,1
0,407,39,2000,-23676,51,987,0,34,367,110774,0
0,620,871,4000,-6534,63,19,782,94,454,120974,1
1,590,446,0,-12759,73,621,2,73,399,140081,1
0,676,703,9000,-6580,46,461,485,79,698,92053,0
0,758,447,11000,-9386,29,669,114,140,756,115013,0
1,740,532,4000,-7289,31,409,0,419,853,112168,0
0,718,496,8000,-9480,57,646,169,72,686,76522,0
0,701,441,0,-9886,34,788,49,94,713,87482,0
1,664,751,4000,-9227,47,8,801,56,970,81160,1
0,699,508,7000,-10882,28,227,0,137,630,109966,1
0,680,506,1000,-10040,48,293,0,84,928,176037,0
0,779,721,6000,-6371,214,122,2,76,822,178046,1
0,573,728,6000,-5656,39,144,5,120,977,201974,1
0,650,702,11000,-6686,80,135,0,165,347,89978,1
0,571,749,10000,-7193,38,17,2,199,579,140045,1
0,727,606,6000,-6466,28,110,0,295,564,116053,1
1,538,612,2000,-6020,424,308,0,213,684,168197,1
1,525,774,9000,-4532,241,240,0,495,526,154192,1
1,755,594,7000,-5906,216,241,0,107,237,178929,1
0,641,547,6000,-6921,26,588,2,161,902,96600,1
1,839,363,2000,-13572,64,74,0,171,285,106737,1
1,598,466,11000,-11611,214,58,40,431,572,89621,1
0,777,721,0,-6951,71,476,51,270,880,106956,1
1,800,392,7000,-8055,179,147,0,129,859,180941,1
0,790,642,6000,-6326,45,73,0,65,675,99991,1
1,873,519,11000,-8516,170,97,0,47,896,100094,1
0,625,537,6000,-6251,34,588,1,107,775,83022,1
0,659,423,9000,-8226,122,232,0,282,421,117932,1
1,771,570,4000,-8607,33,18,0,141,638,105038,1
0,658,256,5000,-14130,28,874,1,104,372,97043,1
0,603,672,2000,-6713,112,23,0,383,643,89750,1
0,438,384,2000,-12650,54,657,5,87,441,83979,1
0,848,576,4000,-7634,46,294,0,209,485,119024,1
1,666,883,10000,-6029,169,57,0,222,695,88350,0
1,702,579,5000,-6846,148,128,0,125,532,140043,0
1,753,705,0,-4781,73,286,0,102,535,113037,1
0,749,675,10000,-4878,40,99,0,345,677,106962,0
1,639,893,1000,-4148,92,18,0,84,587,118544,1
1,682,790,7000,-5150,72,189,0,115,676,122990,1
0,580,758,4000,-6448,44,54,0,114,437,164924,0
1,761,714,0,-5312,134,155,0,256,737,143016,0
1,658,753,1000,-5065,145,51,0,39,666,153914,0
1,687,742,11000,-6683,178,133,0,118,768,100928,0
1,660,809,2000,-4837,156,92,0,160,547,133922,0
1,621,694,10000,-7773,98,214,0,155,644,90059,1
1,488,784,1000,-5837,71,46,0,163,317,88046,1
1,569,828,0,-5554,85,122,0,785,786,169982,0
1,684,837,1000,-5085,180,50,0,292,538,149136,1
1,567,860,7000,-5005,64,17,0,156,547,182044,1
1,808,754,6000,-7364,111,29,0,342,646,128042,1
1,674,703,10000,-12060,78,469,0,148,759,176399,1
1,972,505,9000,-6918,320,154,0,260,498,117977,1
1,623,684,11000,-4832,294,211,0,354,460,177990,1
0,785,489,7000,-11172,292,525,0,123,288,132902,1
0,820,539,9000,-9202,83,628,0,118,835,91986,1
1,442,693,7000,-10075,261,783,0,113,392,83324,0
1,621,794,4000,-6556,452,81,0,105,123,100638,1
1,640,632,8000,-5287,262,119,0,244,360,80036,1
1,509,751,0,-5742,426,527,0,768,584,92949,1
0,584,598,5000,-9336,75,838,0,103,878,86783,1
0,570,619,2000,-9486,275,232,6,104,485,75186,0
0,515,546,5000,-8793,97,603,0,106,701,123345,1
0,684,725,0,-6493,30,201,1,153,567,111982,1
0,731,527,9000,-11959,84,120,0,81,772,92776,1
1,449,667,11000,-8092,308,647,0,113,85,80751,1
0,767,562,4000,-6483,212,449,0,361,444,124174,1
0,765,726,7000,-5260,50,240,0,126,690,126556,1
0,893,521,1000,-5952,61,153,0,69,862,126951,1
1,680,767,11000,-4061,223,243,0,166,845,130132,0
0,513,781,7000,-5564,204,483,0,347,682,78748,0
1,587,779,0,-3804,162,154,0,49,641,145100,1
0,482,566,3000,-7700,64,528,0,103,348,121717,0
0,677,924,1000,-4630,121,91,0,89,923,136122,0
0,550,345,4000,-12153,57,760,0,348,602,111836,0
1,829,792,8000,-3778,79,71,0,61,901,110012,1
0,661,537,7000,-8288,99,422,0,173,731,60035,0
1,669,802,5000,-3991,56,139,0,97,877,160222,0
1,626,818,7000,-4450,68,271,0,55,552,140003,0
0,754,806,8000,-4982,184,303,0,125,767,108439,0
1,720,828,6000,-4424,309,209,0,80,744,90076,1
1,559,894,2000,-3622,215,119,0,108,473,93994,1
1,564,665,7000,-4377,267,244,0,107,759,130121,1
1,744,667,10000,-4668,54,522,0,83,517,128637,0
1,618,715,1000,-4966,254,395,0,137,457,140355,1
1,564,673,2000,-6895,84,128,0,349,562,77355,1
0,556,315,7000,-11651,62,568,0,77,256,143327,1
0,235,126,0,-24604,34,766,865,358,38,128279,0
0,544,735,7000,-7147,30,0,805,113,432,140026,1
0,697,401,7000,-10216,54,430,10,316,478,108996,1
1,872,695,1000,-7598,213,285,0,662,641,148047,1
1,528,465,9000,-12615,414,738,0,562,599,80794,1
1,820,551,0,-8022,296,259,0,133,549,149942,1
1,679,729,10000,-3897,47,50,0,111,324,141951,1
1,804,901,7000,-4656,240,524,0,140,851,159841,1
1,687,799,2000,-7747,205,618,0,594,541,135176,1
1,845,624,4000,-5054,279,157,0,125,207,87172,1
1,732,369,5000,-12917,498,527,0,125,560,176026,1
1,706,473,0,-8085,92,984,24,106,590,87412,1
1,779,788,4000,-5849,398,425,0,96,367,84990,1
0,773,733,10000,-9490,91,11,0,86,656,128032,0
1,808,647,11000,-6947,166,71,0,205,290,110036,1
1,823,443,6000,-14417,310,312,0,217,336,120015,1
0,602,532,10000,-7468,42,24,175,410,173,139650,1
0,220,744,3000,-8550,62,702,970,366,203,80267,0
0,626,729,1000,-6785,102,13,0,133,441,159762,1
0,254,340,10000,-10483,35,849,929,164,63,63167,0
0,539,316,8000,-13852,53,478,807,140,258,86007,1
0,722,706,0,-5902,48,148,0,102,693,132982,0
0,737,858,8000,-3589,52,12,0,382,919,144991,1
0,806,902,1000,-4151,125,5,100,32,774,123910,1
0,691,796,8000,-5046,63,122,0,111,597,152960,0
0,731,732,11000,-5296,47,117,0,97,551,88990,1
0,734,571,1000,-6126,46,495,1,177,582,128062,0
0,387,479,7000,-7529,352,60,38,101,503,219233,1
1,528,602,9000,-7082,47,291,7,669,415,85047,1
1,713,733,6000,-6480,64,292,11,81,174,96071,0
0,815,669,4000,-6453,61,359,2,112,832,96979,0
0,542,648,11000,-6436,40,719,11,383,611,90138,1
1,705,304,1000,-10783,31,962,2,234,329,111922,1
0,497,705,10000,-5862,147,233,0,123,588,165814,0
1,742,635,7000,-7244,232,561,0,209,875,140083,1
1,541,489,8000,-6897,72,256,0,145,278,179855,1
1,551,552,4000,-7040,229,332,223,107,161,107786,1
1,647,537,6000,-12006,210,430,0,119,846,84460,1
0,818,623,9000,-5901,43,201,0,112,968,120104,1
1,686,480,6000,-11443,50,170,11,105,570,150828,1
0,596,638,0,-13170,38,399,433,90,198,84005,0
0,900,300,2000,-11253,242,796,12,62,518,92006,1
0,715,374,8000,-6665,39,627,0,110,633,89982,1
1,894,303,3000,-7445,93,508,0,66,696,149908,0
